name,phone,website,address,rating,reviews,city,state,category,place_id,business_status
"TATA POWER SOLAROOF, GEETA SOLAR POWER PVT LTD, YADAV INDANE",094221 67554,https://jsdl.in/DT-99IME62E6QQ-catalog,"10, Moti Nagar Rd, Mudliyar Nagar, Wadali Naka, Amravati, Maharashtra 444606, India",5,3,Amravati,Maharashtra,Commercial Solar Installers,ChIJ1W_R4L2k1jsR1kNJll00SmQ,OPERATIONAL
Rup-Ram Energies Private Limited,090964 60116,https://www.rupram.in/,"First Floor, Badnera Rd, above Shri Sai Enterprises, near HDFC Bank, Guruchhaya Colony, Sai Nagar, Amravati, Maharashtra 444607, India",4.9,317,Amravati,Maharashtra,Solar Panel Dealers,ChIJHz9jwYal1jsRVOdubvcDUAg,OPERATIONAL
MAULI SOLAR POWER SYSTEM BEST IN AMRAVATI,077220 96633,,"panchavati road, behind hardev hotel, Radha Nagar, Gadge Nagar, Amravati, Maharashtra 444603, India",4.9,282,Amravati,Maharashtra,Solar Panel Dealers,ChIJbf5Qbvej1jsRdn9vk29YIdQ,OPERATIONAL
"ECE (India) Energies Private Limited -Solar Panel Manufacturers in Amravati, Maharashtra, India.",091460 19185,https://eceindiasolar.com/,"F 27, National Highway NH06, near Nexa Service Center, Amravati MIDC, Amravati, Maharashtra 444607, India",4.2,77,Amravati,Maharashtra,Solar Panel Dealers,ChIJM5jX_U2l1jsRlfldDKgRT6I,OPERATIONAL
GD Solar Power - Solar Company in Amravati,092843 59064,http://www.gdsolarpower.in/,"Paras Avenue Appt, Shegaon - Rahatgaon Rd, near Kewal colony, above SBI ATM, Sonal Colony, Arjun Nagar, Amravati, Maharashtra 444604, India",5,26,Amravati,Maharashtra,Solar Panel Dealers,ChIJH3zWwKOl1jsRL-gpAPjAeck,OPERATIONAL
Sunsathi Solar Pvt. Ltd.,097670 20334,https://www.sunsathisolar.com/,"Govinda Industrial Park, Infront of Laali Lawn, Plot No 50, Walad MIDC, Amravati, Maharashtra 444701, India",5,72,Amravati,Maharashtra,Solar Panel Dealers,ChIJ--oy6l6l1jsReY5WpkC3hr8,OPERATIONAL
Rayon Illuminations Solar Solution Pvt. Ltd. (Rayon Solar),077985 77985,https://rayonsolar.co.in/,"19, Gawande Layout, Guruchhaya Colony, Sai Nagar, Amravati, Maharashtra 444607, India",4.9,36,Amravati,Maharashtra,Solar Panel Dealers,ChIJGdVvupS71jsR7NtxZ6lSigU,OPERATIONAL
SES SOLAR NETWORK,095116 86758,http://sessolarnetwork.com/,"House No. 26, Garden Amravati, Krushak Colony Rd Number 1, Prashant Nagar, Savata Colony, Wadali Naka, Amravati, Maharashtra 444606, India",5,12,Amravati,Maharashtra,Solar Panel Dealers,ChIJUY29Udul1jsRfxCZjjLNYAU,OPERATIONAL
Sarnil Solar Pvt. Ltd.,094055 86422,,"Shop No-2, Aditya Heights, near Podar Jumbo School, Amravati, Maharashtra 444604, India",4.8,28,Amravati,Maharashtra,Solar Panel Dealers,ChIJnewHu1Sj1jsR22PH_z4c3us,OPERATIONAL
SUNSEED POWER INDIA PVT LTD,070661 38289,https://www.sunseedpower.com/,"Govinda Industrial Park, Infront of Lally Lawn, Plot No 48, Walad MIDC, Amravati, Maharashtra 444701, India",5,19,Amravati,Maharashtra,Solar Panel Dealers,ChIJzYAfGeul1jsR-Z6NlhwI0ZU,OPERATIONAL
GROUND ZERO ENERGY SOLUTIONS - AURTHORISED DEALER for TATA POWER SOLAR,088307 81957,http://www.groundzeroenergysolutions.com/,"Gadgebaba Krida Mandal, Besides, Nagpur - Chhatrapati Sambhaji Nagar Hwy, Radha Nagar, Gadge Nagar, Amravati, Maharashtra 444603, India",3.7,6,Amravati,Maharashtra,Solar Panel Dealers,ChIJB-w6AJqk1jsRFhG2ATvkwmQ,OPERATIONAL
Sunsathi Solar Pvt. Ltd.,097670 20334,https://www.sunsathisolar.com/,"Govinda Industrial Park, Infront of Laali Lawn, Plot No 50, Walad MIDC, Amravati, Maharashtra 444701, India",5,72,Amravati,Maharashtra,Solar Inverter Specialists,ChIJ--oy6l6l1jsReY5WpkC3hr8,OPERATIONAL
GD Solar Power - Solar Company in Amravati,092843 59064,http://www.gdsolarpower.in/,"Paras Avenue Appt, Shegaon - Rahatgaon Rd, near Kewal colony, above SBI ATM, Sonal Colony, Arjun Nagar, Amravati, Maharashtra 444604, India",5,26,Amravati,Maharashtra,Solar Inverter Specialists,ChIJH3zWwKOl1jsRL-gpAPjAeck,OPERATIONAL
SUNSEED POWER INDIA PVT LTD,070661 38289,https://www.sunseedpower.com/,"Govinda Industrial Park, Infront of Lally Lawn, Plot No 48, Walad MIDC, Amravati, Maharashtra 444701, India",5,19,Amravati,Maharashtra,Solar Inverter Specialists,ChIJzYAfGeul1jsR-Z6NlhwI0ZU,OPERATIONAL
Rup-Ram Energies Private Limited,090964 60116,https://www.rupram.in/,"First Floor, Badnera Rd, above Shri Sai Enterprises, near HDFC Bank, Guruchhaya Colony, Sai Nagar, Amravati, Maharashtra 444607, India",4.9,317,Amravati,Maharashtra,Solar Inverter Specialists,ChIJHz9jwYal1jsRVOdubvcDUAg,OPERATIONAL
MAULI SOLAR POWER SYSTEM BEST IN AMRAVATI,077220 96633,,"panchavati road, behind hardev hotel, Radha Nagar, Gadge Nagar, Amravati, Maharashtra 444603, India",4.9,282,Amravati,Maharashtra,Solar Inverter Specialists,ChIJbf5Qbvej1jsRdn9vk29YIdQ,OPERATIONAL
GROUND ZERO ENERGY SOLUTIONS - AURTHORISED DEALER for TATA POWER SOLAR,088307 81957,http://www.groundzeroenergysolutions.com/,"Gadgebaba Krida Mandal, Besides, Nagpur - Chhatrapati Sambhaji Nagar Hwy, Radha Nagar, Gadge Nagar, Amravati, Maharashtra 444603, India",3.7,6,Amravati,Maharashtra,Solar Inverter Specialists,ChIJB-w6AJqk1jsRFhG2ATvkwmQ,OPERATIONAL
"ECE (India) Energies Private Limited -Solar Panel Manufacturers in Amravati, Maharashtra, India.",091460 19185,https://eceindiasolar.com/,"F 27, National Highway NH06, near Nexa Service Center, Amravati MIDC, Amravati, Maharashtra 444607, India",4.2,77,Amravati,Maharashtra,Solar Inverter Specialists,ChIJM5jX_U2l1jsRlfldDKgRT6I,OPERATIONAL
UTL Solar Shoppe | Solar Inverter | Solar Panel - Arkshush Energy Pvt. Ltd.,087665 50308,https://dealers.upsinverter.com/utl-solar/amravati/Sharda-Nagar/utl-solar-shoppe-in-Sharda-Nagar-amravati--14nVZW/home,"Shop No. 5, In Front of Ram Mandir Shriram, Super Market, Madhokar Peth, Amravati, Maharashtra 444605, India",5,1,Amravati,Maharashtra,Solar Inverter Specialists,ChIJ6VtMtMCl1jsRDfVa_XfLfCo,OPERATIONAL
SES SOLAR NETWORK,095116 86758,http://sessolarnetwork.com/,"House No. 26, Garden Amravati, Krushak Colony Rd Number 1, Prashant Nagar, Savata Colony, Wadali Naka, Amravati, Maharashtra 444606, India",5,12,Amravati,Maharashtra,Solar Inverter Specialists,ChIJUY29Udul1jsRfxCZjjLNYAU,OPERATIONAL
Rayon Illuminations Solar Solution Pvt. Ltd. (Rayon Solar),077985 77985,https://rayonsolar.co.in/,"19, Gawande Layout, Guruchhaya Colony, Sai Nagar, Amravati, Maharashtra 444607, India",4.9,36,Amravati,Maharashtra,Solar Inverter Specialists,ChIJGdVvupS71jsR7NtxZ6lSigU,OPERATIONAL
"AR solar maintenance, SOLAR MAINTENANCE IN AMRAVATI solar maintenance in Amravati, solar maintenance near me",,https://wa.me/918485849534,"Nityanand colony, Guruchhaya Colony, Sai Nagar, Amravati, Maharashtra 444607, India",4.9,48,Amravati,Maharashtra,Solar AMC & Maintenance,ChIJYYbVunq71jsRuzC6dEDIAAQ,OPERATIONAL
MAULI SOLAR POWER SYSTEM BEST IN AMRAVATI,077220 96633,,"panchavati road, behind hardev hotel, Radha Nagar, Gadge Nagar, Amravati, Maharashtra 444603, India",4.9,282,Amravati,Maharashtra,Solar AMC & Maintenance,ChIJbf5Qbvej1jsRdn9vk29YIdQ,OPERATIONAL
Shyam solar cleaning service,087881 44989,,"Deshpande Plot, Badnera Rd, near Sadguru Kirana, Gopal Nagar, Amravati, Maharashtra 444607, India",4.9,18,Amravati,Maharashtra,Solar AMC & Maintenance,ChIJQ3WBQKql1jsRdxrbOY-R1PU,OPERATIONAL
Rup-Ram Energies Private Limited,090964 60116,https://www.rupram.in/,"First Floor, Badnera Rd, above Shri Sai Enterprises, near HDFC Bank, Guruchhaya Colony, Sai Nagar, Amravati, Maharashtra 444607, India",4.9,317,Amravati,Maharashtra,Solar AMC & Maintenance,ChIJHz9jwYal1jsRVOdubvcDUAg,OPERATIONAL
GD Solar Power - Solar Company in Amravati,092843 59064,http://www.gdsolarpower.in/,"Paras Avenue Appt, Shegaon - Rahatgaon Rd, near Kewal colony, above SBI ATM, Sonal Colony, Arjun Nagar, Amravati, Maharashtra 444604, India",5,26,Amravati,Maharashtra,Solar AMC & Maintenance,ChIJH3zWwKOl1jsRL-gpAPjAeck,OPERATIONAL
Rayon Illuminations Solar Solution Pvt. Ltd. (Rayon Solar),077985 77985,https://rayonsolar.co.in/,"19, Gawande Layout, Guruchhaya Colony, Sai Nagar, Amravati, Maharashtra 444607, India",4.9,36,Amravati,Maharashtra,Solar AMC & Maintenance,ChIJGdVvupS71jsR7NtxZ6lSigU,OPERATIONAL
Sunsathi Solar Pvt. Ltd.,097670 20334,https://www.sunsathisolar.com/,"Govinda Industrial Park, Infront of Laali Lawn, Plot No 50, Walad MIDC, Amravati, Maharashtra 444701, India",5,72,Amravati,Maharashtra,Solar AMC & Maintenance,ChIJ--oy6l6l1jsReY5WpkC3hr8,OPERATIONAL
WE SOLAR SYSTEM,088559 93881,http://www.wesolarsystem.in/,"26-A, Mahadev Khori Rd, near New Bypass, Prabhu Colony, Juni Kotwali, Amravati, Maharashtra 444606, India",5,17,Amravati,Maharashtra,Solar AMC & Maintenance,ChIJO6SjViWl1jsRTFRVGvh4LR4,OPERATIONAL
"ECE (India) Energies Private Limited -Solar Panel Manufacturers in Amravati, Maharashtra, India.",091460 19185,https://eceindiasolar.com/,"F 27, National Highway NH06, near Nexa Service Center, Amravati MIDC, Amravati, Maharashtra 444607, India",4.2,77,Amravati,Maharashtra,Solar AMC & Maintenance,ChIJM5jX_U2l1jsRlfldDKgRT6I,OPERATIONAL
Chakradhar Solar | Solar Company in Amravati,080105 73580,http://www.chakradharenergy.com/,"1st Floor, Dhanvantari Complex, Badnera Rd, Navathe Nagar, Amravati, Maharashtra 444605, India",5,10,Amravati,Maharashtra,Solar AMC & Maintenance,ChIJ0fFoeWOl1jsRTGb0eOrw-B8,OPERATIONAL
Orbit Solar Solutions,098340 57479,http://www.orbitsolarsolutions.com/,"1076 E,Bagal Chowk,Vishvankur Arcade, opp. Shirke Hospital, Shahupuri, Kolhapur, Maharashtra 416001, India",5,85,Kolhapur,Maharashtra,Residential Solar Installers,ChIJ8_4E2gYBwTsREkfqyh2ROGY,OPERATIONAL
High Power Solar - Kirloskar Solar Authorized Distributor,080555 82348,https://sites.google.com/view/highpowersolar,"25, Sagar Housing Society, behind Skyland Hotel, Ujalaiwadi, Kolhapur, Maharashtra 416004, India",5,28,Kolhapur,Maharashtra,Residential Solar Installers,ChIJNWQZEYv_wDsRIXaz6JMTG04,OPERATIONAL
Sammed Sales ( Tata Solar Shopee ),094230 42371,,"CSN 371/1A & B, Shop no 2, Station View Apartment, Ghorpade Galli, E Ward, Shahupuri, Kolhapur, Maharashtra 416001, India",4.9,63,Kolhapur,Maharashtra,Residential Solar Installers,ChIJVWO8jWQAwTsRwy1Uf5h-OBU,OPERATIONAL
MAH ENGINEER'S ( Solar Panel installer ),083295 25971,,"1869 a/a-1, B Ward, Race Course Naka, Sambhaji Nagar, Kolhapur, Maharashtra 416012, India",5,10,Kolhapur,Maharashtra,Residential Solar Installers,ChIJ_6CkPk4BwTsRORh99abJbyU,OPERATIONAL
Solar Coaster Private Limited,081088 05272,http://www.solarcoaster.in/,"201, Akshay Residency, 1132, Uttreshwar road, D Ward, Shukrawar Peth, Kolhapur, Maharashtra 416002, India",5,33,Kolhapur,Maharashtra,Residential Solar Installers,ChIJB47HzvsBwTsRRGGik5Pa2Ps,OPERATIONAL
Sudarshan Solar Authorized Distributor,090113 19873,https://adityasrushtiservices.com/,"Mohite Complex, 3rd Ln, near Patki Hospital, E Ward, Shahupuri, Kolhapur, Maharashtra 416001, India",4.7,24,Kolhapur,Maharashtra,Residential Solar Installers,ChIJ182T6zMBwTsR740Tea2oKdo,OPERATIONAL
Renutron Power Solutions India Pvt. Ltd.,096071 96989,http://renutron.com/,"E ward, Lonar Vasahat Galli, C.S. No.3083/B, Chandran Menon Rd, next to Maharaja Banquet Hall, Vikram nagar, Shahu Market Yard, Kolhapur, Maharashtra 416005, India",4.6,151,Kolhapur,Maharashtra,Residential Solar Installers,ChIJN8IiWBEAwTsRDKOrsyCv088,OPERATIONAL
DESAI TECHNO SOLUTIONS PVT.LTD.,098601 69588,https://desaitechnosolutions.com/,"4th floor, Empire tower, 1446 B, Dasara Chowk, C Ward, Kolhapur, Maharashtra 416002, India",4.8,9,Kolhapur,Maharashtra,Residential Solar Installers,ChIJDfHXKyq0S0sRAp5sUNW8u1E,OPERATIONAL
Affordable Solar Energy Pvt Ltd | Best Solar Company for Residential & Commercial Solar Panels | Solar Energy For You,083800 26555,https://www.affordableenergy.in/,"G-3, Ground Floor, Tejas Heights, Renuka Mandik Chouk, Mangalwar Peth, Y.P.Powar nagar, Kolhapur, Maharashtra 416012, India",5,2,Kolhapur,Maharashtra,Residential Solar Installers,ChIJc9PuQs8BwTsRA-De6Q0a1jc,OPERATIONAL
SunStore Kolhapur,090499 90950,http://www.maheshengg.com/sunstore,"Shop No. 47, Kothitirth Market, Shivaji Udyam Nagar, Kolhapur, Maharashtra 416008, India",5,5,Kolhapur,Maharashtra,Residential Solar Installers,ChIJ3WRmgiQBwTsR05Af2cps2vQ,OPERATIONAL
Orbit Solar Solutions,098340 57479,http://www.orbitsolarsolutions.com/,"1076 E,Bagal Chowk,Vishvankur Arcade, opp. Shirke Hospital, Shahupuri, Kolhapur, Maharashtra 416001, India",5,85,Kolhapur,Maharashtra,Commercial Solar Installers,ChIJ8_4E2gYBwTsREkfqyh2ROGY,OPERATIONAL
Sammed Sales ( Tata Solar Shopee ),094230 42371,,"CSN 371/1A & B, Shop no 2, Station View Apartment, Ghorpade Galli, E Ward, Shahupuri, Kolhapur, Maharashtra 416001, India",4.9,63,Kolhapur,Maharashtra,Commercial Solar Installers,ChIJVWO8jWQAwTsRwy1Uf5h-OBU,OPERATIONAL
Affordable Solar Energy Pvt Ltd | Best Solar Company for Residential & Commercial Solar Panels | Solar Energy For You,083800 26555,https://www.affordableenergy.in/,"G-3, Ground Floor, Tejas Heights, Renuka Mandik Chouk, Mangalwar Peth, Y.P.Powar nagar, Kolhapur, Maharashtra 416012, India",5,2,Kolhapur,Maharashtra,Commercial Solar Installers,ChIJc9PuQs8BwTsRA-De6Q0a1jc,OPERATIONAL
Solar Coaster Private Limited,081088 05272,http://www.solarcoaster.in/,"201, Akshay Residency, 1132, Uttreshwar road, D Ward, Shukrawar Peth, Kolhapur, Maharashtra 416002, India",5,33,Kolhapur,Maharashtra,Commercial Solar Installers,ChIJB47HzvsBwTsRRGGik5Pa2Ps,OPERATIONAL
High Power Solar - Kirloskar Solar Authorized Distributor,080555 82348,https://sites.google.com/view/highpowersolar,"25, Sagar Housing Society, behind Skyland Hotel, Ujalaiwadi, Kolhapur, Maharashtra 416004, India",5,28,Kolhapur,Maharashtra,Commercial Solar Installers,ChIJNWQZEYv_wDsRIXaz6JMTG04,OPERATIONAL
Sudarshan Solar Authorized Distributor,090113 19873,https://adityasrushtiservices.com/,"Mohite Complex, 3rd Ln, near Patki Hospital, E Ward, Shahupuri, Kolhapur, Maharashtra 416001, India",4.7,24,Kolhapur,Maharashtra,Commercial Solar Installers,ChIJ182T6zMBwTsR740Tea2oKdo,OPERATIONAL
suntake solar system,080076 18187,,"PLOT NO -22, Magdum Colony, Pachgaon, Kalamba, Kolhapur, Maharashtra 416013, India",4.7,12,Kolhapur,Maharashtra,Commercial Solar Installers,ChIJc0AfwkqrwTsRH8VegNslfdA,OPERATIONAL
Panchatara Industries Pvt Ltd.,090110 12703,http://www.panchatara.com/,"C.S. No 2091/1, Plot No 2, Vikram TIles, in front of Elegant Hotel, Ruikar Colony, Kolhapur, Maharashtra 416005, India",5,6,Kolhapur,Maharashtra,Commercial Solar Installers,ChIJ_____0sAwTsR1v9XCNwEp5U,OPERATIONAL
Tata Power Solaroof - Greenmark Technologies Private Limited,088885 50309,https://solaroof.tatapower.com/?utm_source=gmb&utm_medium=listing_page&utm_campaign=greenmark_technologies_private_limited,"Near, K/21, B-1-12, Gavat Mandai Rd, E Ward, Shahupuri, Kolhapur, Maharashtra 416001, India",5,4,Kolhapur,Maharashtra,Commercial Solar Installers,ChIJtWPDvM4BwTsRs38nAsERTz0,OPERATIONAL
DESAI TECHNO SOLUTIONS PVT.LTD.,098601 69588,https://desaitechnosolutions.com/,"4th floor, Empire tower, 1446 B, Dasara Chowk, C Ward, Kolhapur, Maharashtra 416002, India",4.8,9,Kolhapur,Maharashtra,Commercial Solar Installers,ChIJDfHXKyq0S0sRAp5sUNW8u1E,OPERATIONAL
Orbit Solar Solutions,098340 57479,http://www.orbitsolarsolutions.com/,"1076 E,Bagal Chowk,Vishvankur Arcade, opp. Shirke Hospital, Shahupuri, Kolhapur, Maharashtra 416001, India",5,85,Kolhapur,Maharashtra,Solar Panel Dealers,ChIJ8_4E2gYBwTsREkfqyh2ROGY,OPERATIONAL
Sammed Sales ( Tata Solar Shopee ),094230 42371,,"CSN 371/1A & B, Shop no 2, Station View Apartment, Ghorpade Galli, E Ward, Shahupuri, Kolhapur, Maharashtra 416001, India",4.9,63,Kolhapur,Maharashtra,Solar Panel Dealers,ChIJVWO8jWQAwTsRwy1Uf5h-OBU,OPERATIONAL
Sudarshan Solar Authorized Distributor,090113 19873,https://adityasrushtiservices.com/,"Mohite Complex, 3rd Ln, near Patki Hospital, E Ward, Shahupuri, Kolhapur, Maharashtra 416001, India",4.7,24,Kolhapur,Maharashtra,Solar Panel Dealers,ChIJ182T6zMBwTsR740Tea2oKdo,OPERATIONAL
High Power Solar - Kirloskar Solar Authorized Distributor,080555 82348,https://sites.google.com/view/highpowersolar,"25, Sagar Housing Society, behind Skyland Hotel, Ujalaiwadi, Kolhapur, Maharashtra 416004, India",5,28,Kolhapur,Maharashtra,Solar Panel Dealers,ChIJNWQZEYv_wDsRIXaz6JMTG04,OPERATIONAL
UTL Solar Shoppe | Solar Inverter | Solar Panel - Shree Sadguru Solar,08071 264 656,https://dealers.upsinverter.com/utl-solar/kolhapur/Shahupuri/utl-solar-shoppe-in-Shahupuri-kolhapur--6WVV7q/home,"Office No, 5 No 586, nearby Indian Overseas Bank, E Ward, Shahupuri, Kolhapur, Maharashtra 416001, India",4.5,8,Kolhapur,Maharashtra,Solar Panel Dealers,ChIJZfzeDXsBwTsRHKFL0gCtxIM,OPERATIONAL
Sudarshan solar Kolhapur dealers,086050 50032,,"716 H NO. 535/3:, Taluka karvir, Ambe Galli, Malwadi, Wadanage, Maharashtra 416229, India",4.7,30,Kolhapur,Maharashtra,Solar Panel Dealers,ChIJ3_MmtCurwTsRtLFB3gSuL-0,OPERATIONAL
Susham Distributors,094232 86241,https://sushamdistributors.com/,"Shop No 2, Balaji Complex, Unique Park, near hotel Maharaja Deluxe, Laxminarayan Nagar, Kadamwadi, Kolhapur, Maharashtra 416003, India",4.4,28,Kolhapur,Maharashtra,Solar Panel Dealers,ChIJBcdIW08AwTsR4cFcslfp2lw,OPERATIONAL
SunStore Kolhapur,090499 90950,http://www.maheshengg.com/sunstore,"Shop No. 47, Kothitirth Market, Shivaji Udyam Nagar, Kolhapur, Maharashtra 416008, India",5,5,Kolhapur,Maharashtra,Solar Panel Dealers,ChIJ3WRmgiQBwTsR05Af2cps2vQ,OPERATIONAL
Kolhapur Solar,098813 74021,http://www.klohapursolar.com/,"Ratnaprabha Aprt, 4th Ln, E Ward, Shahupuri, Kolhapur, Maharashtra 416001, India",4.6,5,Kolhapur,Maharashtra,Solar Panel Dealers,ChIJITq332EAwTsRHSDiOw3rjNs,OPERATIONAL
Renutron Power Solutions India Pvt. Ltd.,096071 96989,http://renutron.com/,"E ward, Lonar Vasahat Galli, C.S. No.3083/B, Chandran Menon Rd, next to Maharaja Banquet Hall, Vikram nagar, Shahu Market Yard, Kolhapur, Maharashtra 416005, India",4.6,151,Kolhapur,Maharashtra,Solar Panel Dealers,ChIJN8IiWBEAwTsRDKOrsyCv088,OPERATIONAL
Orbit Solar Solutions,098340 57479,http://www.orbitsolarsolutions.com/,"1076 E,Bagal Chowk,Vishvankur Arcade, opp. Shirke Hospital, Shahupuri, Kolhapur, Maharashtra 416001, India",5,85,Kolhapur,Maharashtra,Solar Inverter Specialists,ChIJ8_4E2gYBwTsREkfqyh2ROGY,OPERATIONAL
UTL Solar Shoppe | Solar Inverter | Solar Panel - Shree Sadguru Solar,08071 264 656,https://dealers.upsinverter.com/utl-solar/kolhapur/Shahupuri/utl-solar-shoppe-in-Shahupuri-kolhapur--6WVV7q/home,"Office No, 5 No 586, nearby Indian Overseas Bank, E Ward, Shahupuri, Kolhapur, Maharashtra 416001, India",4.5,8,Kolhapur,Maharashtra,Solar Inverter Specialists,ChIJZfzeDXsBwTsRHKFL0gCtxIM,OPERATIONAL
Susham Distributors,094232 86241,https://sushamdistributors.com/,"Shop No 2, Balaji Complex, Unique Park, near hotel Maharaja Deluxe, Laxminarayan Nagar, Kadamwadi, Kolhapur, Maharashtra 416003, India",4.4,28,Kolhapur,Maharashtra,Solar Inverter Specialists,ChIJBcdIW08AwTsR4cFcslfp2lw,OPERATIONAL
Sammed Sales ( Tata Solar Shopee ),094230 42371,,"CSN 371/1A & B, Shop no 2, Station View Apartment, Ghorpade Galli, E Ward, Shahupuri, Kolhapur, Maharashtra 416001, India",4.9,63,Kolhapur,Maharashtra,Solar Inverter Specialists,ChIJVWO8jWQAwTsRwy1Uf5h-OBU,OPERATIONAL
Sudarshan Solar Authorized Distributor,090113 19873,https://adityasrushtiservices.com/,"Mohite Complex, 3rd Ln, near Patki Hospital, E Ward, Shahupuri, Kolhapur, Maharashtra 416001, India",4.7,24,Kolhapur,Maharashtra,Solar Inverter Specialists,ChIJ182T6zMBwTsR740Tea2oKdo,OPERATIONAL
Voltronics Power Systems,090221 02790,https://www.voltronics.co.in/,"2062, 12th Ln, nearby mahalaxmi hospital, E Ward, Mahalaxminagar, Rajarampuri, Kolhapur, Maharashtra 416008, India",4.8,37,Kolhapur,Maharashtra,Solar Inverter Specialists,ChIJJzScy2ABwTsR25G5ItPfCK8,OPERATIONAL
High Power Solar - Kirloskar Solar Authorized Distributor,080555 82348,https://sites.google.com/view/highpowersolar,"25, Sagar Housing Society, behind Skyland Hotel, Ujalaiwadi, Kolhapur, Maharashtra 416004, India",5,28,Kolhapur,Maharashtra,Solar Inverter Specialists,ChIJNWQZEYv_wDsRIXaz6JMTG04,OPERATIONAL
Voltronics Power Systems,092739 99957,https://www.voltronics.co.in/,"R.s no 555/3/1 Plot no 1, Flat No T3, Keshav Appartment, Rajendra Nagar, Kolhapur, Maharashtra 416004, India",5,26,Kolhapur,Maharashtra,Solar Inverter Specialists,ChIJS5hAlHr_wDsRm-pOJry_z4c,OPERATIONAL
Sudarshan solar Kolhapur dealers,086050 50032,,"716 H NO. 535/3:, Taluka karvir, Ambe Galli, Malwadi, Wadanage, Maharashtra 416229, India",4.7,30,Kolhapur,Maharashtra,Solar Inverter Specialists,ChIJ3_MmtCurwTsRtLFB3gSuL-0,OPERATIONAL
Voltronics Power Systems,092739 99957,https://www.voltronics.co.in/,"Plot no 35, Ground floor, Vasant smruti Booksheet building, behind Hotel Panchshil, Shivaji Park, Kolhapur, Maharashtra 416001, India",4.8,138,Kolhapur,Maharashtra,Solar Inverter Specialists,ChIJGRU2UU3_wDsRVyr1qYRlbkg,OPERATIONAL
Orbit Solar Solutions,098340 57479,http://www.orbitsolarsolutions.com/,"1076 E,Bagal Chowk,Vishvankur Arcade, opp. Shirke Hospital, Shahupuri, Kolhapur, Maharashtra 416001, India",5,85,Kolhapur,Maharashtra,Solar AMC & Maintenance,ChIJ8_4E2gYBwTsREkfqyh2ROGY,OPERATIONAL
Sammed Sales ( Tata Solar Shopee ),094230 42371,,"CSN 371/1A & B, Shop no 2, Station View Apartment, Ghorpade Galli, E Ward, Shahupuri, Kolhapur, Maharashtra 416001, India",4.9,63,Kolhapur,Maharashtra,Solar AMC & Maintenance,ChIJVWO8jWQAwTsRwy1Uf5h-OBU,OPERATIONAL
Sparkle Electricals Solar,072497 67505,https://sparkleelectricals.taplink.in/,"Nagala Park Shri krushna housing society, Nagalapark, Kolhapur, Maharashtra 416003, India",5,26,Kolhapur,Maharashtra,Solar AMC & Maintenance,ChIJK4ArHp8BwTsRO6x_9LB2Nes,OPERATIONAL
Renutron Power Solutions India Pvt. Ltd.,096071 96989,http://renutron.com/,"E ward, Lonar Vasahat Galli, C.S. No.3083/B, Chandran Menon Rd, next to Maharaja Banquet Hall, Vikram nagar, Shahu Market Yard, Kolhapur, Maharashtra 416005, India",4.6,151,Kolhapur,Maharashtra,Solar AMC & Maintenance,ChIJN8IiWBEAwTsRDKOrsyCv088,OPERATIONAL
Affordable Solar Energy Pvt Ltd | Best Solar Company for Residential & Commercial Solar Panels | Solar Energy For You,083800 26555,https://www.affordableenergy.in/,"G-3, Ground Floor, Tejas Heights, Renuka Mandik Chouk, Mangalwar Peth, Y.P.Powar nagar, Kolhapur, Maharashtra 416012, India",5,2,Kolhapur,Maharashtra,Solar AMC & Maintenance,ChIJc9PuQs8BwTsRA-De6Q0a1jc,OPERATIONAL
Haritah Eco-systems,086687 98431,,"hari om nagar, Plot no.121, 7th Ln, near Shalini palace, Poorvarang, Mahalaxminagar, Rajarampuri, Kolhapur, Maharashtra 416008, India",4.9,11,Kolhapur,Maharashtra,Solar AMC & Maintenance,ChIJv8NsqEcBwTsRCQ5MEQTTCSM,OPERATIONAL
DESAI TECHNO SOLUTIONS PVT.LTD.,098601 69588,https://desaitechnosolutions.com/,"4th floor, Empire tower, 1446 B, Dasara Chowk, C Ward, Kolhapur, Maharashtra 416002, India",4.8,9,Kolhapur,Maharashtra,Solar AMC & Maintenance,ChIJDfHXKyq0S0sRAp5sUNW8u1E,OPERATIONAL
SUNLIGHT SOLAR SALES AND SERVICES,077095 66646,https://connectitapp.in/sunlight-solar-sales-and-services,"C Ward, D Ward, Shukrawar Peth, Kolhapur, Maharashtra 416002, India",4.8,17,Kolhapur,Maharashtra,Solar AMC & Maintenance,ChIJK6fvXwABwTsRPyojDS37hz8,OPERATIONAL
Tata Power Solaroof - Greenmark Technologies Private Limited,088885 50309,https://solaroof.tatapower.com/?utm_source=gmb&utm_medium=listing_page&utm_campaign=greenmark_technologies_private_limited,"Near, K/21, B-1-12, Gavat Mandai Rd, E Ward, Shahupuri, Kolhapur, Maharashtra 416001, India",5,4,Kolhapur,Maharashtra,Solar AMC & Maintenance,ChIJtWPDvM4BwTsRs38nAsERTz0,OPERATIONAL
suntake solar system,080076 18187,,"PLOT NO -22, Magdum Colony, Pachgaon, Kalamba, Kolhapur, Maharashtra 416013, India",4.7,12,Kolhapur,Maharashtra,Solar AMC & Maintenance,ChIJc0AfwkqrwTsRH8VegNslfdA,OPERATIONAL
